"ENTITY_CD","SCHOOL_NAME","NUM_PRINC","NUM_TEACH","NUM_COUNSELORS","NUM_SOCIAL"
"440301060002","CORNWALL-ON-HUDSON ELEMENTARY SCHOOL",1,23,0,1
"440301060003","CORNWALL CENTRAL HIGH SCHOOL",1,77,5,1
"440301060004","CORNWALL ELEMENTARY SCHOOL",0,44,0,1
"440301060005","CORNWALL MIDDLE SCHOOL",1,78,4,0
"440401060001","E J RUSSELL ELEMENTARY SCHOOL",1,38,0,1
"440401060004","CRISPELL MIDDLE SCHOOL",1,57,3,0
"440401060005","PINE BUSH SENIOR HIGH SCHOOL",1,114,5,2
"440401060006","CIRCLEVILLE ELEMENTARY SCHOOL",1,30,0,1
"440401060007","CIRCLEVILLE MIDDLE SCHOOL",1,43,2,1
"440401060008","PAKANASINK ELEMENTARY SCHOOL",1,29,0,0
"440401060009","PINE BUSH ELEMENTARY SCHOOL",1,35,0,1
"440601040001","GOSHEN CENTRAL HIGH SCHOOL",2,79,4,1
"440601040003","SCOTCHTOWN AVENUE SCHOOL",1,40,0,1
"440601040004","C J HOOKER MIDDLE SCHOOL",1,63,3,0
"440601040005","GOSHEN INTERMEDIATE SCHOOL",1,48,1,0
"440901040001","FORT MONTGOMERY ELEMENTARY SCHOOL",2,16,0,0
"440901040003","JAMES I O'NEILL HIGH SCHOOL",1,45,3,1
"440901040004","HIGHLAND FALLS INTERMEDIATE SCHOOL",2,39,2,0
"441000010006","WILLIAM A CARTER SCHOOL",1,72,0,1
"441000010009","MIDDLETOWN HIGH SCHOOL",1,175,9,0
"441000010010","MIDDLETOWN TWIN TOWERS MIDDLE SCHOOL",1,73,2,0
"441000010014","MONHAGEN MIDDLE SCHOOL",1,67,2,0
"441000010015","MAPLE HILL ELEMENTARY SCHOOL",1,105,0,1
"441000010018","PRESIDENTIAL PARK ELEMENTARY SCHOOL",1,112,0,1
"441101040001","MINISINK VALLEY HIGH SCHOOL",1,104,5,1
"441101040002","MINISINK VALLEY ELEMENTARY SCHOOL",1,34,0,1
"441101040003","MINISINK VALLEY MIDDLE SCHOOL",1,83,3,1
"441101040004","OTISVILLE ELEMENTARY SCHOOL",1,46,0,2
"441101040005","MINISINK VALLEY INTERMEDIATE SCHOOL",1,33,1,0
"441201060001","PINE TREE ELEMENTARY SCHOOL",1,64,0,1
"441201060002","CENTRAL VALLEY SCHOOL",2,44,0,1
"441201060003","NORTH MAIN STREET SCHOOL",1,41,0,1
"441201060005","SMITH CLOVE ELEMENTARY SCHOOL",1,43,0,0
"441201060006","MONROE-WOODBURY HIGH SCHOOL",1,168,10,1
"441201060009","MONROE-WOODBURY MIDDLE SCHOOL",1,138,5,1
"441201060011","SAPPHIRE ELEMENTARY SCHOOL",1,26,0,0
"441202020001","KIRYAS JOEL VILLAGE SCHOOL",1,24,0,1
"441301060001","EAST COLDENHAM ELEMENTARY SCHOOL",1,38,0,0
"441301060002","MONTGOMERY ELEMENTARY SCHOOL",1,56,0,1
"441301060003","WALDEN ELEMENTARY SCHOOL",1,40,0,2
"441301060004","VALLEY CENTRAL HIGH SCHOOL",1,130,7,0
"441301060006","VALLEY CENTRAL MIDDLE SCHOOL",1,104,4,1
"441301060007","BEREA ELEMENTARY SCHOOL",1,46,0,0
"441600010001","BALMVILLE SCHOOL",1,38,0,0
"441600010003","HERITAGE MIDDLE SCHOOL",1,81,3,1
"441600010004","FOSTERTOWN ETC MAGNET SCHOOL",1,53,0,0
"441600010005","GARDNERTOWN FUNDAMENTAL MAGNET SCHOOL",1,47,0,0
"441600010006","GAMS HIGH TECH MAGNET SCHOOL",2,52,1,1
"441600010009","HORIZON-ON-THE-HUDSON MAGNET SCHOOL",1,41,0,0
"441600010010","NEW WINDSOR SCHOOL",1,40,0,0
"441600010012","VAILS GATE HIGH TECH MAGNET SCHOOL",1,51,0,0
"441600010016","SOUTH MIDDLE SCHOOL",1,88,3,1
"441600010017","NEWBURGH FREE ACADEMY-MAIN CAMPUS",2,268,13,4
"441600010020","TEMPLE HILL SCHOOL",1,89,1,1
"441600010021","MEADOW HILL GLOBAL EXPLORATIONS MAGNET SCHOOL",1,94,1,1
"441800050001","ANNA S KUHL ELEMENTARY SCHOOL",1,81,1,1
"441800050002","N A HAMILTON BICENTENIAL SCHOOL",1,43,1,1
"441800050005","PORT JERVIS MIDDLE SCHOOL",1,41,2,1
"441800050006","PORT JERVIS SENIOR HIGH SCHOOL",1,70,5,1
"441903020001","GEORGE F BAKER HIGH SCHOOL",1,20,1,0
"441903020002","GEORGE GRANT MASON ELEMENTARY SCHOOL",1,20,1,0
"442101060002","WARWICK VALLEY HIGH SCHOOL",1,99,6,0
"442101060003","WARWICK VALLEY MIDDLE SCHOOL",1,85,3,0
"442101060004","PARK AVENUE ELEMENTARY SCHOOL",1,31,1,1
"442101060007","SANFORDVILLE ELEMENTARY SCHOOL",2,50,1,0
"442111020001","GREENWOOD LAKE MIDDLE SCHOOL",1,34,2,0
"442111020002","GREENWOOD LAKE ELEMENTARY SCHOOL",1,26,0,0
"442115020001","S S SEWARD INSTITUTE",1,44,2,0
"442115020002","GOLDEN HILL ELEMENTARY",1,29,1,0
"450101060002","RONALD L SODOMA ELEMENTARY SCHOOL",1,60,2,0
"450101060003","CHARLES D'AMICO HIGH SCHOOL",1,42,3,0
"450101060005","CARL I BERGERSON MIDDLE SCHOOL",1,41,2,0
"450607040002","KENDALL JUNIOR-SENIOR HIGH SCHOOL",2,36,2,0
"450607040003","KENDALL ELEMENTARY SCHOOL",2,39,2,0
"450704040001","HOLLEY JUNIOR SENIOR HIGH SCHOOL",1,49,2,2
"450704040005","HOLLEY ELEMENTARY SCHOOL",1,46,1,1
"450801060002","OAK ORCHARD SCHOOL",1,37,2,0
"450801060003","CLIFFORD WISE INTERMEDIATE/MIDDLE SCHOOL",1,42,3,0
"450801060004","MEDINA HIGH SCHOOL",1,50,3,0
"451001040001","LYNDONVILLE ELEMENTARY SCHOOL",1,27,0,0
"451001040002","L A WEBBER MIDDLE-HIGH SCHOOL",1,31,1,0
"460102040006","ALTMAR-PARISH-WILLIAMSTOWN JR/SR HIGH SCHOOL",1,42,3,0
"460102040007","ALTMAR-PARISH-WILLIAMSTOWN ELEMENTARY SCHOOL",1,52,1,1
"460500010001","FAIRGRIEVE SCHOOL",1,33,0,1
"460500010005","G RAY BODLEY HIGH SCHOOL",1,84,4,1
"460500010006","FULTON JUNIOR HIGH SCHOOL",1,49,3,1
"460500010007","GRANBY ELEMENTARY SCHOOL",1,36,0,1
"460500010008","J E LANIGAN SCHOOL",1,30,1,1
"460500010011","VOLNEY ELEMENTARY SCHOOL",1,26,1,1
"460701040001","KENNEY MIDDLE SCHOOL",1,38,3,0
"460701040002","HANNIBAL HIGH SCHOOL",1,39,3,0
"460701040003","FAIRLEY SCHOOL",1,36,0,1
"460801060001","AURA A COLE ELEMENTARY SCHOOL",1,27,0,0
"460801060002","BREWERTON ELEMENTARY SCHOOL",1,27,0,0
"460801060005","PAUL V MOORE HIGH SCHOOL",1,81,5,0
"460801060006","MILLARD HAWK PRIMARY SCHOOL",1,30,0,0
"460801060007","HASTINGS MALLORY ELEMENTARY SCHOOL",1,34,0,0
"460801060008","CENTRAL SQUARE MIDDLE SCHOOL",1,75,2,1
"460901060001","MEXICO ELEMENTARY SCHOOL",1,31,1,0
"460901060002","PALERMO ELEMENTARY SCHOOL",1,18,0,1
"460901060003","MEXICO HIGH SCHOOL",1,59,3,1
"460901060004","NEW HAVEN ELEMENTARY SCHOOL",1,22,0,0
"460901060005","MEXICO MIDDLE SCHOOL",1,54,2,1
"461300010002","CHARLES E RILEY ELEMENTARY SCHOOL",1,30,1,0
"461300010003","LEIGHTON ELEMENTARY SCHOOL",1,21,1,0
"461300010004","FITZHUGH PARK ELEMENTARY SCHOOL",1,30,2,0
"461300010005","KINGSFORD PARK ELEMENTARY SCHOOL",1,27,1,0
"461300010006","MINETTO ELEMENTARY SCHOOL",1,35,1,0
"461300010007","OSWEGO MIDDLE SCHOOL",1,52,3,0
"461300010008","OSWEGO HIGH SCHOOL",1,87,4,2
"461801040001","PULASKI HIGH SCHOOL",1,36,2,0
"461801040003","PULASKI ELEMENTARY SCHOOL",1,33,0,0
"461801040004","PULASKI MIDDLE SCHOOL",1,28,0,0
"461901040001","SANDY CREEK HIGH SCHOOL",1,31,2,0
"461901040002","SANDY CREEK ELEMENTARY SCHOOL",1,29,0,0
"461901040003","SANDY CREEK MIDDLE SCHOOL",2,30,2,0
"462001060001","MICHAEL A MAROUN ELEMENTARY SCHOOL",1,49,0,1
"462001060004","EMERSON J DILLON MIDDLE SCHOOL",1,52,2,1
"462001060006","JOHN C BIRDLEBOUGH HIGH SCHOOL",1,53,3,1
"470202040002","GILBERTSVILLE-MOUNT UPTON ELEMENTARY SCHOOL",1,19,1,0
"470202040003","GILBERTSVILLE-MOUNT UPTON JUNIOR-SENIOR HIGH SCHOOL",1,21,1,0
"470501040001","EDMESTON CENTRAL SCHOOL",1,46,2,0
"470801040001","LAURENS CENTRAL SCHOOL",1,34,2,0
"470901040001","SCHENEVUS CENTRAL SCHOOL",1,31,2,0
"471101040001","MILFORD CENTRAL SCHOOL",1,38,3,0
"471201040001","MORRIS CENTRAL SCHOOL",1,34,2,0
"471400010002","ONEONTA SENIOR HIGH SCHOOL",1,58,3,1
"471400010003","VALLEYVIEW ELEMENTARY SCHOOL",1,21,1,0
"471400010004","GREATER PLAINS ELEMENTARY SCHOOL",1,21,1,0
"471400010007","ONEONTA MIDDLE SCHOOL",1,38,2,0
"471400010008","RIVERSIDE ELEMENTARY SCHOOL",1,22,1,0
"471601040004","UNADILLA ELEMENTARY SCHOOL",1,26,1,0
"471601040005","UNATEGO JUNIOR-SENIOR HIGH SCHOOL",1,27,2,0
"471601040006","UNATEGO MIDDLE SCHOOL",1,25,1,0
"471701040001","COOPERSTOWN ELEMENTARY SCHOOL",1,33,1,0
"471701040003","COOPERSTOWN JUNIOR/SENIOR HIGH SCHOOL",1,38,2,0
"472001040001","RICHFIELD SPRINGS CENTRAL SCHOOL",1,28,1,0
"472001040002","RICHFIELD SPRINGS JR/SR HIGH SCHOOL",1,30,1,0
"472202040001","CHERRY VALLEY-SPRINGFIELD CENTRAL SCHOOL",2,48,0,0
"472506040001","WORCESTER SCHOOL",2,33,2,0
"480101060001","MAHOPAC HIGH SCHOOL",1,123,8,4
"480101060002","AUSTIN ROAD ELEMENTARY SCHOOL",1,42,0,0
"480101060004","MAHOPAC MIDDLE SCHOOL",1,91,4,1
"480101060005","LAKEVIEW ELEMENTARY SCHOOL",1,44,0,1
"480101060006","FULMAR ROAD ELEMENTARY SCHOOL",1,36,0,0
"480101060008","MAHOPAC FALLS SCHOOL",1,1,0,0
"480102060001","KENT PRIMARY SCHOOL",1,28,0,1
"480102060002","KENT ELEMENTARY SCHOOL",1,33,0,1
"480102060003","MATTHEW PATERSON ELEMENTARY SCHOOL",1,32,0,1
"480102060005","CARMEL HIGH SCHOOL",1,111,7,1
"480102060007","GEORGE FISCHER MIDDLE SCHOOL",1,107,4,1
"480401040001","HALDANE ELEMENTARY/MIDDLE SCHOOL",2,49,1,1
"480401040002","HALDANE HIGH SCHOOL",1,29,1,1
"480401040003","HALDANE MIDDLE SCHOOL",0,0,0,0
"480404020001","GARRISON SCHOOL",1,30,1,0
"480503040001","PUTNAM VALLEY HIGH SCHOOL",1,51,3,0
"480503040002","PUTNAM VALLEY MIDDLE SCHOOL",1,49,1,1
"480503040003","PUTNAM VALLEY ELEMENTARY SCHOOL",1,41,0,0
"480601060002","C V STARR INTERMEDIATE SCHOOL",1,60,0,1
"480601060003","BREWSTER HIGH SCHOOL",2,83,5,2
"480601060004","JOHN F KENNEDY ELEMENTARY SCHOOL",1,50,1,1
"480601060005","HENRY H WELLS MIDDLE SCHOOL",1,68,4,1
"490101040001","BERLIN ELEMENTARY SCHOOL",1,34,2,0
"490101040006","BERLIN HIGH SCHOOL",1,45,2,0
"490202040002","TAMARAC MIDDLE SCHOOL HIGH SCHOOL",1,68,3,1
"490202040003","TAMARAC ELEMENTARY SCHOOL",1,42,0,0
"490301060001","DONALD P SUTHERLAND SCHOOL",1,33,0,1
"490301060002","BELL TOP SCHOOL",1,31,0,0
"490301060003","GREEN MEADOW SCHOOL",1,40,1,0
"490301060005","CITIZEN EDMOND GENET SCHOOL",1,42,0,1
"490301060006","RED MILL SCHOOL",1,39,0,0
"490301060007","COLUMBIA HIGH SCHOOL",1,109,6,1
"490301060008","HOWARD L GOFF SCHOOL",1,85,3,1
"490501060002","HOOSICK FALLS ELEMENTARY SCHOOL",1,40,1,0
"490501060003","HOOSICK FALLS JUNIOR/SENIOR HIGH SCHOOL",1,54,3,0
"490601060002","KNICKERBACKER MIDDLE SCHOOL",1,54,3,1
"490601060003","LANSINGBURGH SENIOR HIGH SCHOOL",1,71,3,1
"490601060008","TURNPIKE ELEMENTARY SCHOOL",1,45,0,2
"490601060009","RENSSELAER PARK ELEMENTARY SCHOOL",1,49,1,1
"490801080001","NORTH GREENBUSH SCHOOL",1,2,0,0
"490804020002","GARDNER-DICKINSON SCHOOL",1,25,1,0
"491200010006","VAN RENSSELAER ELEMENTARY SCHOOL",1,50,0,0
"491200010007","RENSSELAER JUNIOR/SENIOR HIGH SCHOOL",2,44,0,0
"491302060001","SAND LAKE-MILLER HILL SCHOOL",1,26,0,0
"491302060002","AVERILL PARK HIGH SCHOOL",1,75,4,0
"491302060004","POESTENKILL ELEMENTARY SCHOOL",1,23,1,0
"491302060005","WEST SAND LAKE ELEMENTARY SCHOOL",1,27,1,0
"491302060006","ALGONQUIN MIDDLE SCHOOL",1,53,2,1
"491401040001","HOOSIC VALLEY ELEMENTARY SCHOOL",1,43,1,0
"491401040002","HOOSIC VALLEY JUNIOR SENIOR HIGH SCHOOL",2,44,2,0
"491501040002","MAPLE HILL HIGH SCHOOL",1,44,2,1
"491501040003","CASTLETON ELEMENTARY SCHOOL",1,34,1,1
"491700010002","PS 2",1,37,2,1
"491700010014","PS 14",1,56,1,0
"491700010016","PS 16",1,28,1,0
"491700010018","PS 18",1,35,1,0
"491700010019","TROY HIGH SCHOOL",1,106,5,1
"491700010020","CARROLL HILL SCHOOL",1,38,1,2
"491700010021","TROY MIDDLE SCHOOL",1,86,3,1
"491700860931","TRUE NORTH TROY PREPARATORY CHARTER SCHOOL",2,23,0,0
"500101060001","LITTLE TOR ELEMENTARY SCHOOL",1,20,0,0
"500101060002","BARDONIA ELEMENTARY SCHOOL",1,28,0,0
"500101060006","LAUREL PLAINS ELEMENTARY SCHOOL",1,30,0,0
"500101060007","LINK ELEMENTARY SCHOOL",1,31,0,0
"500101060008","NEW CITY ELEMENTARY SCHOOL",1,28,0,0
"500101060010","WEST NYACK ELEMENTARY SCHOOL",1,20,0,0
"500101060011","CLARKSTOWN NORTH SENIOR HIGH SCHOOL",1,112,7,0
"500101060014","LAKEWOOD ELEMENTARY SCHOOL",1,29,0,0
"500101060015","WOODGLEN ELEMENTARY SCHOOL",1,33,0,0
"500101060016","STRAWTOWN ELEMENTARY SCHOOL",1,24,0,0
"500101060019","CLARKSTOWN SOUTH SENIOR HIGH SCHOOL",1,112,7,0
"500101060020","BIRCHWOOD SCHOOL",1,18,1,1
"500101060022","FELIX FESTA DETERMINATION MIDDLE SCHOOL",1,90,2,0
"500101060023","FELIX FESTA CHARACTER MIDDLE SCHOOL",1,83,2,0
"500101060024","FELIX FESTA ACHIEVEMENT MIDDLE SCHOOL",1,80,2,0
"500108030001","HIGHVIEW ELEMENTARY SCHOOL",1,27,1,0
"500108030002","GEORGE W MILLER ELEMENTARY SCHOOL",1,35,0,0
"500108030003","A MACARTHUR BARR MIDDLE SCHOOL",1,46,2,0
"500108030004","NANUET SENIOR HIGH SCHOOL",1,66,3,0
"500108030005","A MACARTHUR BARR MS 5-6 ACADEMY",1,46,2,0
"500201060000","HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND)",8,461,16,6
"500201060001","WILLOW GROVE ELEMENTARY SCHOOL",1,36,1,0
"500201060004","STONY POINT ELEMENTARY SCHOOL",1,35,0,0
"500201060008","JAMES A FARLEY ELEMENTARY SCHOOL",1,37,0,0
"500201060009","NORTH ROCKLAND HIGH SCHOOL",1,161,11,1
"500201060010","HAVERSTRAW ELEMENTARY SCHOOL",1,34,0,0
"500201060011","THIELLS ELEMENTARY SCHOOL",1,45,0,0
"500201060012","WEST HAVERSTRAW ELEMENTARY SCHOOL",1,45,0,0
"500201060013","FIELDSTONE MIDDLE SCHOOL",1,84,4,1
"500301060006","WILLIAM O SCHAEFER ELEMENTARY SCHOOL",1,40,0,0
"500301060007","TAPPAN ZEE HIGH SCHOOL",1,96,5,0
"500301060008","SOUTH ORANGETOWN MIDDLE SCHOOL",1,75,3,0
"500301060009","COTTAGE LANE ELEMENTARY SCHOOL",1,46,0,0
"500304030002","LIBERTY ELEMENTARY SCHOOL",1,30,0,1
"500304030004","UPPER NYACK SCHOOL",1,29,0,0
"500304030005","VALLEY COTTAGE SCHOOL",1,27,0,0
"500304030006","NYACK SENIOR HIGH SCHOOL",1,92,4,1
"500304030007","NYACK MIDDLE SCHOOL",1,63,4,0
"500308030003","EVANS PARK SCHOOL",1,26,0,0
"500308030008","PEARL RIVER HIGH SCHOOL",1,73,3,0
"500308030009","PEARL RIVER MIDDLE SCHOOL",1,48,2,0
"500308030010","FRANKLIN AVENUE SCHOOL",1,18,0,0
"500308030011","LINCOLN AVENUE SCHOOL",1,14,0,0
"500401060001","CHERRY LANE ELEMENTARY SCHOOL",1,27,0,0
"500401060002","RICHARD P CONNOR ELEMENTARY SCHOOL",1,33,0,2
"500401060004","SLOATSBURG ELEMENTARY SCHOOL",1,19,0,0
"500401060009","SUFFERN SENIOR HIGH SCHOOL",1,116,7,1
"500401060010","MONTEBELLO ROAD SCHOOL",1,32,0,0
"500401060011","SUFFERN MIDDLE SCHOOL",1,99,3,1
"500401060012","VIOLA ELEMENTARY SCHOOL",1,24,0,0
"500402060001","FLEETWOOD ELEMENTARY SCHOOL",1,37,0,0
"500402060002","GRANDVIEW ELEMENTARY SCHOOL",1,34,0,0
"500402060003","HEMPSTEAD ELEMENTARY SCHOOL",1,42,0,0
"500402060004","KAKIAT ELEMENTARY SCHOOL",1,62,0,0
"500402060005","MARGETTS ELEMENTARY SCHOOL",1,38,0,0
"500402060006","EAST RAMAPO EARLY CHILDHOOD CENTER AT KAKIAT",1,25,0,0
"500402060010","SUMMIT PARK ELEMENTARY SCHOOL",1,36,0,0
"500402060013","CHESTNUT RIDGE MIDDLE SCHOOL",1,57,2,0
"500402060014","SPRING VALLEY HIGH SCHOOL",1,109,4,0
"500402060015","POMONA MIDDLE SCHOOL",1,50,2,0
"500402060016","ELMWOOD ELEMENTARY SCHOOL",1,41,0,0
"500402060018","RAMAPO HIGH SCHOOL",1,119,5,0
"500402060019","LIME KILN ELEMENTARY SCHOOL",1,38,0,0
"500402060023","ELDORADO ELEMENTARY SCHOOL",1,38,0,0
"510101040001","ST LAWRENCE MIDDLE SCHOOL",1,33,1,0
"510101040002","SAINT LAWRENCE ELEMENTARY SCHOOL",1,23,1,0
"510101040003","SAINT LAWRENCE HIGH SCHOOL",1,31,1,0
"510201060001","F S BANFORD ELEMENTARY SCHOOL",1,32,2,0
"510201060003","H C WILLIAMS SENIOR HIGH SCHOOL",1,39,3,0
"510201060004","J M MCKENNEY MIDDLE SCHOOL",1,40,2,0
"510401040001","CLIFTON-FINE JUNIOR-SENIOR HIGH SCHOOL",1,20,0,0
"510401040002","CLIFTON-FINE ELEMENTARY SCHOOL",1,20,0,0
"510501040001","COLTON-PIERREPONT CENTRAL SCHOOL",1,34,1,0
"511101060005","GOUVERNEUR JUNIOR-SENIOR HIGH SCHOOL",1,36,2,0
"511101060006","EAST SIDE ELEMENTARY SCHOOL",2,45,2,1
"511101060008","GOUVERNEUR MIDDLE SCHOOL",1,40,2,0
"511201040001","HAMMOND CENTRAL SCHOOL",2,25,1,0
"511301040002","HERMON-DEKALB CENTRAL SCHOOL",1,34,2,0
"511602040002","LISBON CENTRAL SCHOOL",2,48,2,0
"511901040001","MADRID-WADDINGTON JUNIOR-SENIOR HIGH SCHOOL",1,32,2,0
"511901040004","MADRID-WADDINGTON ELEMENTARY SCHOOL",1,28,0,0
"512001060001","JEFFERSON ELEMENTARY SCHOOL",1,35,1,0
"512001060004","MADISON ELEMENTARY SCHOOL",1,34,1,0
"512001060005","NIGHTENGALE ELEMENTARY SCHOOL",1,31,1,0
"512001060008","MASSENA SENIOR HIGH SCHOOL",1,59,6,0
"512001060009","J WILLIAM LEARY JUNIOR HIGH SCHOOL",1,39,2,0
"512101040001","MORRISTOWN CENTRAL SCHOOL",1,31,0,0
"512201040001","NORWOOD-NORFOLK SCHOOL",1,35,1,0
"512201040002","NORWOOD-NORFOLK ELEMENTARY SCHOOL",1,27,1,0
"512201040003","NORWOOD-NORFOLK MIDDLE SCHOOL",2,38,1,0
"512300010002","JOHN F KENNEDY SCHOOL",2,50,2,0
"512300010004","MADILL SCHOOL",1,27,0,0
"512300010009","OGDENSBURG FREE ACADEMY",2,57,3,0
"512404040001","HEUVELTON CENTRAL SCHOOL",2,45,2,0
"512501040002","PARISHVILLE-HOPKINTON ELEMENTARY SCHOOL",2,24,0,0
"512501040004","PARISHVILLE-HOPKINTON JUNIOR-SENIOR HIGH SCHOOL",2,32,1,0
"512902060002","LAWRENCE AVENUE ELEMENTARY SCHOOL",1,37,1,0
"512902060003","POTSDAM SENIOR HIGH SCHOOL",1,35,3,0
"512902060004","A A KINGSTON MIDDLE SCHOOL",1,35,2,0
"513102040001","EDWARDS-KNOX ELEMENTARY SCHOOL",1,28,1,0
"513102040002","EDWARDS-KNOX JUNIOR-SENIOR HIGH SCHOOL",1,25,1,0
"520101060001","FRANCIS L STEVENS ELEMENTARY SCHOOL",1,31,0,1
"520101060002","CHARLTON HEIGHTS ELEMENTARY SCHOOL",1,32,0,0
"520101060004","PASHLEY ELEMENTARY SCHOOL",1,35,0,0
"520101060005","RICHARD H O'ROURKE MIDDLE SCHOOL",1,78,3,0
"520101060006","BURNT HILLS-BALLSTON LAKE SENIOR HIGH SCHOOL",1,101,4,1
"520302060001","SHENENDEHOWA HIGH SCHOOL",1,234,15,1
"520302060002","SKANO ELEMENTARY SCHOOL",1,47,1,0
"520302060003","ARONGEN ELEMENTARY SCHOOL",1,61,1,1
"520302060004","OKTE ELEMENTARY SCHOOL",1,48,1,0
"520302060005","TESAGO ELEMENTARY SCHOOL",1,40,1,0
"520302060006","ORENDA ELEMENTARY SCHOOL",1,46,1,0
"520302060007","KARIGON ELEMENTARY SCHOOL",1,40,1,0
"520302060008","KODA MIDDLE SCHOOL",1,110,3,0
"520302060009","GOWANA MIDDLE SCHOOL",1,110,3,1
"520302060010","CHANGO ELEMENTARY SCHOOL",1,41,1,0
"520302060011","ACADIA MIDDLE SCHOOL",1,121,3,0
"520302060013","SHATEKON ELEMENTARY SCHOOL",1,54,1,0
"520401040007","CORINTH HIGH SCHOOL",1,36,3,0
"520401040008","CORINTH MIDDLE SCHOOL",1,29,1,0
"520401040009","CORINTH ELEMENTARY SCHOOL",2,38,0,2
"520601080001","EDINBURG COMMON SCHOOL",1,10,0,0
"520701040001","JOSEPH HENRY ELEMENTARY SCHOOL",1,40,1,0
"520701040002","GALWAY JUNIOR/SENIOR HIGH SCHOOL",1,48,2,0
"521200050001","MECHANICVILLE ELEMENTARY SCHOOL",1,52,0,0
"521200050003","MECHANICVILLE JUNIOR/SENIOR HIGH SCHOOL",2,54,2,0
"521301060001","BALLSTON SPA SENIOR HIGH SCHOOL",1,114,7,1
"521301060002","MALTA AVENUE ELEMENTARY SCHOOL",1,26,0,1
"521301060003","GORDON CREEK ELEMENTARY SCHOOL",1,38,0,1
"521301060005","BALLSTON SPA MIDDLE SCHOOL",1,93,4,2
"521301060006","WOOD ROAD ELEMENTARY SCHOOL",1,49,0,1
"521301060008","MILTON TERRACE NORTH ELEMENTARY SCHOOL",1,41,0,1
"521401040002","OLIVER W WINCH MIDDLE SCHOOL",1,58,3,1
"521401040003","HARRISON AVENUE ELEMENTARY SCHOOL",1,25,0,0
"521401040007","SOUTH GLENS FALLS SENIOR HIGH SCHOOL",1,72,4,0
"521401040008","MOREAU ELEMENTARY SCHOOL",1,23,0,0
"521401040009","BALLARD ELEMENTARY SCHOOL",1,29,0,0
"521401040010","TANGLEWOOD ELEMENTARY SCHOOL",1,33,0,0
"521701040002","SCHUYLERVILLE HIGH SCHOOL",1,44,3,0
"521701040003","SCHUYLERVILLE ELEMENTARY SCHOOL",1,48,1,0
"521701040005","SCHUYLERVILLE MIDDLE SCHOOL",1,34,2,0
"521800010006","DOROTHY NOLAN ELEMENTARY SCHOOL",2,61,0,1
"521800010007","GREENFIELD ELEMENTARY SCHOOL",1,35,0,1
"521800010008","CAROLINE STREET ELEMENTARY SCHOOL",1,35,0,0
"521800010009","DIVISION STREET ELEMENTARY SCHOOL",1,44,0,0
"521800010010","SARATOGA SPRINGS HIGH SCHOOL",1,160,9,1
"521800010012","LAKE AVENUE ELEMENTARY SCHOOL",1,35,0,1
"521800010014","GEYSER ROAD ELEMENTARY SCHOOL",1,39,0,1
"521800010015","MAPLE AVENUE MIDDLE SCHOOL",1,124,5,1
"522001040002","STILLWATER ELEMENTARY SCHOOL",2,35,1,1
"522001040003","STILLWATER MIDDLE SCHOOL HIGH SCHOOL",3,60,3,1
"522101030004","WATERFORD-HALFMOON JUNIOR-SENIOR HIGH SCHOOL",1,38,2,1
"522101030005","WATERFORD-HALFMOON ELEMENTARY SCHOOL",1,33,0,1
"530101040001","DUANESBURG HIGH SCHOOL",1,34,2,1
"530101040002","DUANESBURG ELEMENTARY SCHOOL",1,22,0,1
"530202060001","GLEN-WORDEN ELEMENTARY SCHOOL",1,26,0,0
"530202060002","GLENDAAL SCHOOL",1,22,0,1
"530202060003","LINCOLN SCHOOL",1,28,0,2
"530202060005","SACANDAGA SCHOOL",1,32,0,1
"530202060006","SCOTIA-GLENVILLE SENIOR HIGH SCHOOL",1,69,4,2
"530202060007","SCOTIA-GLENVILLE MIDDLE SCHOOL",1,58,3,2
"530301060001","BIRCHWOOD ELEMENTARY SCHOOL",1,24,0,1
"530301060002","CRAIG ELEMENTARY SCHOOL",1,24,0,1
"530301060003","GLENCLIFF SCHOOL",1,27,0,0
"530301060004","HILLSIDE SCHOOL",1,28,1,0
"530301060005","ROSENDALE SCHOOL",1,28,0,1
"530301060006","VAN ANTWERP MIDDLE SCHOOL",1,48,2,1
"530301060007","NISKAYUNA HIGH SCHOOL",1,113,6,2
"530301060008","IROQUOIS MIDDLE SCHOOL",1,51,2,0
"530501060003","JEFFERSON ELEMENTARY SCHOOL",1,46,0,2
"530501060004","SCHALMONT MIDDLE SCHOOL",1,61,3,1
"530501060006","SCHALMONT HIGH SCHOOL",1,56,4,2
"530515060001","HERMAN L BRADT ELEMENTARY SCHOOL",1,44,1,0
"530515060003","DRAPER MIDDLE SCHOOL",1,62,3,1
"530515060004","MOHONASEN SENIOR HIGH SCHOOL",2,67,4,2
"530515060005","PINEWOOD ELEMENTARY SCHOOL",1,43,1,1
"530600010008","MARTIN LUTHER KING SCHOOL",2,34,0,4
"530600010009","HAMILTON ELEMENTARY SCHOOL",1,31,0,4
"530600010010","HOWE EARLY CHILDHOOD EDUCATIONAL CENTER",1,28,0,1
"530600010011","LINCOLN SCHOOL",1,21,0,2
"530600010013","PAIGE SCHOOL",2,32,0,3
"530600010014","PLEASANT VALLEY SCHOOL",1,31,0,2
"530600010017","YATES SCHOOL",1,26,0,2
"530600010018","JESSIE T ZOLLER SCHOOL",1,26,0,1
