"INSTITUTION_ID","ENTITY_CD","ENTITY_NAME","YEAR","SUBGROUP_NAME","COHORT","STATE_BASELINE","SCHOOL_BASELINE","COHORT_COUNT","GRAD_RATE","MIP","STATE_MIP","LONG_TERM_GOAL","EXCEED_LT_GOAL","MET_SH_TARGET","MET_AG_TARGET","END_GOAL","COHORT_LEVEL","OVERRIDE","CHANGE_COHORT","CHANGE_GRAD_RATE","CHANGE_SH_TARGET","CHANGE_AG_TARGET","CHANGE_COHORT_LEVEL","DISPLAY_COHORT_COUNT"
"800000056067","321000011696","HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE","2019","All Students","Combined","s","s","s","100","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000070186","321000860704","NEW VISIONS CHARTER HIGH SCHOOL FOR HUMANITIES (THE)","2019","All Students","Combined","s","s","s","91.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000059326","321000860904","INTERNATIONAL LEADERSHIP CHARTER SCHOOL","2019","All Students","Combined","s","s","s","96.4","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000070185","321000860999","NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENCE","2019","All Students","Combined","s","s","s","91.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000082485","321000861064","CHARTER HIGH SCHOOL-LAW AND SOCIAL","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000046006","321100010019","PS 19 JUDITH K WEISS","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000057980","321100011249","BRONX HEALTH SCIENCES HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000057981","321100011253","BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION ARTS","2019","All Students","Combined","s","s","s","70.1","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000057982","321100011265","BRONX LAB SCHOOL","2019","All Students","Combined","s","s","s","67.9","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000059071","321100011270","ACADEMY FOR SCHOLARSHIP AND ENTREPRENEURSHIP","2019","All Students","Combined","s","s","s","74","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000058028","321100011275","HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY","2019","All Students","Combined","s","s","s","78.6","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000058009","321100011288","COLLEGIATE INSTITUTE FOR MATH AND SCIENCE","2019","All Students","Combined","s","s","s","88.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000057978","321100011290","BRONX ACADEMY OF HEALTH CAREERS","2019","All Students","Combined","s","s","s","80.1","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000057977","321100011299","ASTOR COLLEGIATE ACADEMY","2019","All Students","Combined","s","s","s","81.3","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000056060","321100011418","BRONX HIGH SCHOOL FOR THE VISUAL ARTS","2019","All Students","Combined","s","s","s","74.3","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000045627","321100011455","HARRY S TRUMAN HIGH SCHOOL","2019","All Students","Combined","s","s","s","76.7","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000070871","321100011508","BRONXDALE HIGH SCHOOL","2019","All Students","Combined","s","s","s","83.7","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000070872","321100011509","HIGH SCHOOL FOR LANGUAGE AND INNOVATION","2019","All Students","Combined","s","s","s","77.7","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000059094","321100011513","NEW WORLD HIGH SCHOOL","2019","All Students","Combined","s","s","s","90.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000059101","321100011514","BRONXWOOD PREPARATORY ACADEMY (THE)","2019","All Students","Combined","s","s","s","71.5","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000057138","321100011542","PELHAM PREPARATORY ACADEMY","2019","All Students","Combined","s","s","s","91.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000057140","321100011544","HIGH SCHOOL OF CONTEMPORARY ARTS","2019","All Students","Combined","s","s","s","77","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000057141","321100011545","BRONX AEROSPACE HIGH SCHOOL","2019","All Students","Combined","s","s","s","71.1","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000064235","321100860956","EQUALITY CHARTER SCHOOL","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000045764","321200010129","MS 129 ACADEMY OF INDEPENDENT LEARNING AND LEADERSHIP","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000059092","321200010242","MOTT HALL V","2019","All Students","Combined","s","s","s","92.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000059087","321200011248","METROPOLITAN HIGH SCHOOL (THE)","2019","All Students","Combined","s","s","s","58.7","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000059077","321200011251","EXPLORATIONS ACADEMY","2019","All Students","Combined","s","s","s","71.6","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000057983","321200011267","BRONX LATIN SCHOOL","2019","All Students","Combined","s","s","s","93.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000058011","321200011271","EAST BRONX ACADEMY FOR THE FUTURE","2019","All Students","Combined","s","s","s","82.2","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000062376","321200011388","PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE","2019","All Students","Combined","s","s","s","81","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000069146","321200011446","ARTURO A SCHOMBURG SATELLITE ACADEMY BRONX","2019","All Students","Combined","s","s","s","31.8","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000065477","321200011478","CINEMA SCHOOL (THE)","2019","All Students","Combined","s","s","s","93.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000065478","321200011479","BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL","2019","All Students","Combined","s","s","s","53.2","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000045659","321200011480","BRONX REGIONAL HIGH SCHOOL","2019","All Students","Combined","s","s","s","25","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000070875","321200011511","BRONX ENVISION ACADEMY","2019","All Students","Combined","s","s","s","71","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000070893","321200011521","METROPOLITAN SOUNDVIEW HIGH SCHOOL (THE)","2019","All Students","Combined","s","s","s","73.3","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000045664","321200011550","HIGH SCHOOL OF WORLD CULTURES","2019","All Students","Combined","s","s","s","55","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000045637","321200011682","FANNIE LOU HAMER FREEDOM HIGH SCHOOL","2019","All Students","Combined","s","s","s","73.2","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000045638","321200011684","WINGS ACADEMY","2019","All Students","Combined","s","s","s","61.8","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000057638","321200860870","BRONX LIGHTHOUSE CHARTER SCHOOL","2019","All Students","Combined","s","s","s","91.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000067013","321200860965","DR RICHARD IZQUIERDO HEALTH AND SCIENCE CHARTER SCHOOL","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000070534","321200861010","ROADS CHARTER SCHOOL II","2019","All Students","Combined","s","s","s","12.8","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000045536","331300010265","DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS","2019","All Students","Combined","s","s","s","77.7","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000059123","331300011350","URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATERS EDGE (THE)","2019","All Students","Combined","s","s","s","81.5","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000059611","331300011412","BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS & MEDIA","2019","All Students","Combined","s","s","s","80.2","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000043506","331300011419","SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCI, TECH AND CREATIVE ARTS","2019","All Students","Combined","s","s","s","90.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000043516","331300011430","BROOKLYN TECHNICAL HIGH SCHOOL","2019","All Students","Combined","s","s","s","98.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000043556","331300011439","BROOKLYN INTERNATIONAL HIGH SCHOOL AT WATERS EDGE","2019","All Students","Combined","s","s","s","83","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000058090","331300011483","URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE","2019","All Students","Combined","s","s","s","94.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000043483","331300011499","ACORN COMMUNITY HIGH SCHOOL","2019","All Students","Combined","s","s","s","77.4","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000059617","331300011527","URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN","2019","All Students","Combined","s","s","s","88.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000057160","331300011553","BROOKLYN ACADEMY HIGH SCHOOL","2019","All Students","Combined","s","s","s","36","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000057162","331300011595","BEDFORD ACADEMY HIGH SCHOOL","2019","All Students","Combined","s","s","s","99.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000043475","331300011605","GEORGE WESTINGHOUSE CAREER & TECHNICAL ED HIGH SCHOOL","2019","All Students","Combined","s","s","s","81.4","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000062326","331300011616","BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY","2019","All Students","Combined","s","s","s","21.2","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000045542","331300011670","BENJAMIN BANNEKER ACADEMY","2019","All Students","Combined","s","s","s","96.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000065480","331300011674","CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE AND TECHNOLOGY","2019","All Students","Combined","s","s","s","87.7","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000059311","331300860901","LEADERSHIP PREPARATORY BEDFORD STUYVESANT CHARTER SCHOOL","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000059324","331300860902","ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL","2019","All Students","Combined","s","s","s","93.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000070188","331300861006","URBAN DOVE TEAM CHARTER SCHOOL","2019","All Students","Combined","s","s","s","32.1","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000082484","331300861063","BROOKLYN LABORATORY CHARTER SCHOOL","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000045334","331400011071","JUAN MOREL CAMPOS SECONDARY SCHOOL","2019","All Students","Combined","s","s","s","66.6","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000059612","331400011449","BROOKLYN LATIN SCHOOL (THE)","2019","All Students","Combined","s","s","s","98.1","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000059626","331400011454","GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREERS","2019","All Students","Combined","s","s","s","75.1","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000043501","331400011474","PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS","2019","All Students","Combined","s","s","s","79","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000043508","331400011477","SCHOOL FOR LEGAL STUDIES","2019","All Students","Combined","s","s","s","71.5","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000043493","331400011478","HIGH SCHOOL OF ENTERPRISE, BUSINESS & TECHNOLOGY","2019","All Students","Combined","s","s","s","85","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000057989","331400011488","BROOKLYN PREPARATORY HIGH SCHOOL","2019","All Students","Combined","s","s","s","93.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000058092","331400011558","WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESIGN","2019","All Students","Combined","s","s","s","95.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000058100","331400011561","WILLIAMSBURG PREPARATORY SCHOOL","2019","All Students","Combined","s","s","s","96","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000060396","331400011586","LYONS COMMUNITY SCHOOL","2019","All Students","Combined","s","s","s","73.2","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000043476","331400011610","AUTOMOTIVE HIGH SCHOOL","2019","All Students","Combined","s","s","s","74.7","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000062325","331400011614","YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN","2019","All Students","Combined","s","s","s","98.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000043446","331400011685","EL PUENTE ACADEMY FOR PEACE AND JUSTICE","2019","All Students","Combined","s","s","s","75.5","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000057520","331400860865","WILLIAMSBURG CHARTER HIGH SCHOOL","2019","All Students","Combined","s","s","s","88.5","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000058838","331400860885","WILLIAMSBURG COLLEGIATE CHARTER SCHOOL","2019","All Students","Combined","s","s","s","100","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000063771","331400860945","NORTHSIDE CHARTER HIGH SCHOOL","2019","All Students","Combined","s","s","s","91","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000057121","331500010448","BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIES","2019","All Students","Combined","s","s","s","88.6","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000070895","331500011423","BROOKLYN FRONTIERS HIGH SCHOOL","2019","All Students","Combined","s","s","s","37.9","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000043515","331500011429","BROOKLYN SCHOOL FOR GLOBAL STUDIES","2019","All Students","Combined","s","s","s","81.9","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000043495","331500011462","SECONDARY SCHOOL FOR LAW","2019","All Students","Combined","s","s","s","86.2","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000057169","331500011463","SECONDARY SCHOOL FOR JOURNALISM","2019","All Students","Combined","s","s","s","76.9","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000057170","331500011464","PARK SLOPE COLLEGIATE","2019","All Students","Combined","s","s","s","81.4","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000043481","331500011497","SCHOOL FOR INTERNATIONAL STUDIES","2019","All Students","Combined","s","s","s","75.3","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000043471","331500011519","COBBLE HILL SCHOOL OF AMERICAN STUDIES","2019","All Students","Combined","s","s","s","85.6","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000059701","331500011529","WEST BROOKLYN COMMUNITY HIGH SCHOOL","2019","All Students","Combined","s","s","s","24.7","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000060374","331500011592","KHALIL GIBRAN INTERNATIONAL ACADEMY","2019","All Students","Combined","s","s","s","74.2","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000043459","331500011656","BROOKLYN HIGH SCHOOL OF THE ARTS","2019","All Students","Combined","s","s","s","91.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000065481","331500011667","SUNSET PARK HIGH SCHOOL","2019","All Students","Combined","s","s","s","83.4","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000070894","331500011684","MILLENNIUM BROOKLYN HIGH SCHOOL","2019","All Students","Combined","s","s","s","100","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000056057","331500011698","SOUTH BROOKLYN COMMUNITY HIGH SCHOOL","2019","All Students","Combined","s","s","s","20.9","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000063976","331500860935","BROOKLYN PROSPECT CHARTER SCHOOL","2019","All Students","Combined","s","s","s","86.2","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000064232","331500860953","SUMMIT ACADEMY CHARTER SCHOOL","2019","All Students","Combined","s","s","s","86.6","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000071079","331500861016","NEW DAWN CHARTER HIGH SCHOOL","2019","All Students","Combined","s","s","s","26.9","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000044949","331600010057","JHS 57 WHITELAW REID","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000044938","331600010267","MS 267 MATH, SCIENCE & TECHNOLOGY","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000044960","331600010308","PS 308 CLARA CARDWELL","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000043520","331600011455","BOYS AND GIRLS HIGH SCHOOL","2019","All Students","Combined","s","s","s","70.8","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000043482","331600011498","BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY","2019","All Students","Combined","s","s","s","84.2","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000077830","331600011669","RESEARCH AND SERVICE HIGH SCHOOL","2019","All Students","Combined","s","s","s","40.3","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000065483","331600011688","BROOKLYN ACADEMY OF GLOBAL FINANCE (THE)","2019","All Students","Combined","s","s","s","77.1","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000083724","331600011765","NELSON MANDELA HIGH SCHOOL","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000056787","331600860860","EXCELLENCE BOYS CHARTER SCHOOL OF BEDFORD STUYVESANT","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000061081","331600860918","BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000064231","331600860938","EXCELLENCE GIRLS CHARTER SCHOOL","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000044868","331700010061","MS 61 DR GLADSTONE H ATWELL","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000059074","331700010352","EBBETS FIELD MIDDLE SCHOOL","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000070896","331700011122","PATHWAYS IN TECHNOLOGY EARLY COLLEGE HIGH SCHOOL","2019","All Students","Combined","s","s","s","81.8","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000059603","331700011382","ACAD FOR COLLEGE PREP & CAREER EXPLORATION: A COLLEGE BOARD SCH","2019","All Students","Combined","s","s","s","72","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000059607","331700011408","ACADEMY OF HOSPITALITY AND TOURISM","2019","All Students","Combined","s","s","s","73.2","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000058084","331700011524","INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS","2019","All Students","Combined","s","s","s","73.6","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000058022","331700011528","HIGH SCHOOL FOR GLOBAL CITIZENSHIP (THE)","2019","All Students","Combined","s","s","s","72.1","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000057976","331700011531","SCHOOL FOR HUMAN RIGHTS (THE)","2019","All Students","Combined","s","s","s","83.2","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000058025","331700011537","HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT","2019","All Students","Combined","s","s","s","82.7","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000058024","331700011539","HIGH SCHOOL FOR SERVICE AND LEARNING AT ERASMUS","2019","All Students","Combined","s","s","s","80.7","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000057151","331700011543","SCIENCE, TECH & RESEARCH HIGH SCHOOL AT ERASMUS","2019","All Students","Combined","s","s","s","96.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000057153","331700011546","HS FOR PUBLIC SERVICE-HEROES OF TOMORROW","2019","All Students","Combined","s","s","s","96.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000057154","331700011547","BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT","2019","All Students","Combined","s","s","s","78","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000057155","331700011548","BROOKLYN SCHOOL FOR MUSIC & THEATER","2019","All Students","Combined","s","s","s","85","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000057990","331700011568","BROWNSVILLE ACADEMY HIGH SCHOOL","2019","All Students","Combined","s","s","s","42.6","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000043472","331700011590","MEDGAR EVERS COLLEGE PREPARATORY SCHOOL","2019","All Students","Combined","s","s","s","98.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000043474","331700011600","CLARA BARTON HIGH SCHOOL","2019","All Students","Combined","s","s","s","80.5","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000075036","331700011745","BROOKLYN INSTITUTE FOR LIBERAL ARTS","2019","All Students","Combined","s","s","s","97.4","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000069172","331700011751","ACADEMY FOR HEALTH CAREERS","2019","All Students","Combined","s","s","s","83.7","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000058356","331700860879","ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL","2019","All Students","Combined","s","s","s","95.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000058839","331700860882","KIPP AMP CHARTER SCHOOL","2019","All Students","Combined","s","s","s","95.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000060389","331800011563","IT TAKES A VILLAGE ACADEMY","2019","All Students","Combined","s","s","s","90.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000060385","331800011566","BROOKLYN GENERATION SCHOOL","2019","All Students","Combined","s","s","s","76","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000060386","331800011567","BROOKLYN THEATRE ARTS HIGH SCHOOL","2019","All Students","Combined","s","s","s","84.4","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000060391","331800011569","KURT HAHN EXPEDITIONARY LEARNING SCHOOL","2019","All Students","Combined","s","s","s","85.4","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000060394","331800011576","VICTORY COLLEGIATE HIGH SCHOOL","2019","All Students","Combined","s","s","s","83.8","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000060400","331800011578","BROOKLYN BRIDGE ACADEMY","2019","All Students","Combined","s","s","s","39.5","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000062327","331800011617","HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA","2019","All Students","Combined","s","s","s","72.4","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000062331","331800011629","CULTURAL ACADEMY FOR THE ARTS AND SCIENCES","2019","All Students","Combined","s","s","s","80.4","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000062334","331800011633","HIGH SCHOOL FOR MEDICAL PROFESSIONS","2019","All Students","Combined","s","s","s","92.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000062336","331800011635","OLYMPUS ACADEMY","2019","All Students","Combined","s","s","s","31.4","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000062338","331800011637","ACADEMY FOR CONSERVATION AND THE ENVIRONMENT","2019","All Students","Combined","s","s","s","84.2","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000062340","331800011642","URBAN ACTION ACADEMY","2019","All Students","Combined","s","s","s","68.1","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000065486","331800011673","EAST BROOKLYN COMMUNITY HIGH SCHOOL","2019","All Students","Combined","s","s","s","52.5","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000059786","331800860908","KINGS COLLEGIATE CHARTER SCHOOL","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000044525","331900010171","IS 171 ABRAHAM LINCOLN","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000059604","331900011404","ACADEMY FOR YOUNG WRITERS","2019","All Students","Combined","s","s","s","92.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
