"","INSTITUTION_ID","ENTITY_CD","SCHOOL_NAME","YEAR","DISTRICT_CD","DISTRICT_NAME","BOCES_CD","BOCES_NAME","COUNTY_CD","COUNTY_NAME","NEEDS_INDEX"
"1181","800000049426","280218030006","GARDEN CITY MIDDLE SCHOOL",2019,"28021803","GARDEN CITY UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1182","800000049427","280218030007","GARDEN CITY HIGH SCHOOL",2019,"28021803","GARDEN CITY UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1183","800000049404","280219030001","RHAME AVENUE ELEMENTARY SCHOOL",2019,"28021903","EAST ROCKAWAY UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1184","800000049405","280219030002","EAST ROCKAWAY JUNIOR-SENIOR HIGH SCHOOL",2019,"28021903","EAST ROCKAWAY UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1185","800000049406","280219030004","CENTRE AVENUE ELEMENTARY SCHOOL",2019,"28021903","EAST ROCKAWAY UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1186","800000049386","280220030001","KINDERGARTEN CENTER",2019,"28022003","LYNBROOK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1187","800000049387","280220030002","MARION STREET SCHOOL",2019,"28022003","LYNBROOK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1188","800000049388","280220030003","WAVERLY PARK SCHOOL",2019,"28022003","LYNBROOK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1189","800000049390","280220030004","WEST END SCHOOL",2019,"28022003","LYNBROOK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1190","800000049391","280220030005","LYNBROOK NORTH MIDDLE SCHOOL",2019,"28022003","LYNBROOK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1191","800000049392","280220030006","LYNBROOK SOUTH MIDDLE SCHOOL",2019,"28022003","LYNBROOK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1192","800000049393","280220030007","LYNBROOK SENIOR HIGH SCHOOL",2019,"28022003","LYNBROOK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1193","800000049384","280221030001","SOUTH SIDE HIGH SCHOOL",2019,"28022103","ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1194","800000049369","280221030002","SOUTH SIDE MIDDLE SCHOOL",2019,"28022103","ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1195","800000049370","280221030003","WATSON SCHOOL",2019,"28022103","ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1196","800000049371","280221030004","RIVERSIDE SCHOOL",2019,"28022103","ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1197","800000049372","280221030005","HEWITT SCHOOL",2019,"28022103","ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1198","800000049373","280221030006","WILLIAM S COVERT SCHOOL",2019,"28022103","ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1199","800000049374","280221030008","WILSON SCHOOL",2019,"28022103","ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1200","800000049339","280222020001","FLORAL PARK-BELLEROSE SCHOOL",2019,"28022202","FLORAL PARK-BELLEROSE UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1201","800000049340","280222020002","JOHN LEWIS CHILDS SCHOOL",2019,"28022202","FLORAL PARK-BELLEROSE UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1202","800000049335","280223030001","FOREST LAKE SCHOOL",2019,"28022303","WANTAGH UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1203","800000049318","280223030002","MANDALAY SCHOOL",2019,"28022303","WANTAGH UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1204","800000049319","280223030004","WANTAGH SCHOOL",2019,"28022303","WANTAGH UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1205","800000049320","280223030005","WANTAGH SENIOR HIGH SCHOOL",2019,"28022303","WANTAGH UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1206","800000049321","280223030006","WANTAGH MIDDLE SCHOOL",2019,"28022303","WANTAGH UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1207","800000049327","280224020001","BROOKLYN AVENUE SCHOOL",2019,"28022402","VALLEY STREAM 24 UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1208","800000049328","280224020003","ROBERT W CARBONARO SCHOOL",2019,"28022402","VALLEY STREAM 24 UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1209","800000049329","280224020004","WILLIAM L BUCK SCHOOL",2019,"28022402","VALLEY STREAM 24 UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1210","800000049310","280225020001","BIRCH SCHOOL",2019,"28022502","MERRICK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1211","800000049301","280225020002","NORMAN J LEVY LAKESIDE SCHOOL",2019,"28022502","MERRICK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1212","800000049302","280225020003","CHATTERTON SCHOOL",2019,"28022502","MERRICK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1213","800000049286","280226030002","ISLAND TREES MIDDLE SCHOOL",2019,"28022603","ISLAND TREES UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1214","800000049305","280226030003","MICHAEL F STOKES SCHOOL",2019,"28022603","ISLAND TREES UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1215","800000049306","280226030004","J FRED SPARKE SCHOOL",2019,"28022603","ISLAND TREES UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1216","800000049308","280226030006","ISLAND TREES HIGH SCHOOL",2019,"28022603","ISLAND TREES UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1217","800000049294","280227030002","CORNWELL AVENUE SCHOOL",2019,"28022703","WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1218","800000049295","280227030003","CHESTNUT STREET SCHOOL",2019,"28022703","WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1219","800000049296","280227030004","WEST HEMPSTEAD MIDDLE SCHOOL",2019,"28022703","WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1220","800000049297","280227030005","WEST HEMPSTEAD HIGH SCHOOL",2019,"28022703","WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1221","800000049279","280227030006","GEORGE WASHINGTON SCHOOL",2019,"28022703","WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1222","800000049271","280229020001","CAMP AVENUE SCHOOL",2019,"28022902","NORTH MERRICK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1223","800000049272","280229020002","HAROLD D FAYETTE SCHOOL",2019,"28022902","NORTH MERRICK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1224","800000049273","280229020003","OLD MILL ROAD SCHOOL",2019,"28022902","NORTH MERRICK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1225","800000049262","280230020001","CLEARSTREAM AVENUE SCHOOL",2019,"28023002","VALLEY STREAM 30 UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1226","800000049263","280230020002","FOREST ROAD SCHOOL",2019,"28023002","VALLEY STREAM 30 UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1227","800000049264","280230020003","SHAW AVENUE SCHOOL",2019,"28023002","VALLEY STREAM 30 UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1228","800000049253","280231020001","ISLAND PARK LINCOLN ORENS MIDDLE SCHOOL",2019,"28023102","ISLAND PARK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1229","800000049254","280231020003","FRANCIS X HEGARTY ELEMENTARY SCHOOL",2019,"28023102","ISLAND PARK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1230","800000049242","280251070001","VALLEY STREAM MEMORIAL JUNIOR HIGH SCHOOL",2019,"28025107","VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1231","800000049243","280251070002","VALLEY STREAM NORTH HIGH SCHOOL",2019,"28025107","VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1232","800000049244","280251070003","VALLEY STREAM SOUTH HIGH SCHOOL",2019,"28025107","VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1233","800000049246","280251070004","VALLEY STREAM CENTRAL HIGH SCHOOL",2019,"28025107","VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1234","800000049237","280252070002","ELMONT MEMORIAL HIGH SCHOOL",2019,"28025207","SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1235","800000049238","280252070003","FLORAL PARK MEMORIAL HIGH SCHOOL",2019,"28025207","SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1236","800000049245","280252070004","H FRANK CAREY HIGH SCHOOL",2019,"28025207","SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1237","800000049239","280252070005","NEW HYDE PARK MEMORIAL HIGH SCHOOL",2019,"28025207","SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1238","800000049240","280252070006","SEWANHAKA HIGH SCHOOL",2019,"28025207","SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1239","800000049225","280253070002","GRAND AVENUE MIDDLE SCHOOL",2019,"28025307","BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1240","800000049233","280253070004","MERRICK AVENUE MIDDLE SCHOOL",2019,"28025307","BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1241","800000049234","280253070005","SANFORD H CALHOUN HIGH SCHOOL",2019,"28025307","BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1242","800000049218","280253070006","WELLINGTON C MEPHAM HIGH SCHOOL",2019,"28025307","BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1243","800000049219","280253070007","JOHN F KENNEDY HIGH SCHOOL",2019,"28025307","BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1244","800000049223","280300010002","EAST ELEMENTARY SCHOOL",2019,"28030001","LONG BEACH CITY SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1245","800000049204","280300010003","LIDO ELEMENTARY SCHOOL",2019,"28030001","LONG BEACH CITY SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1246","800000049205","280300010004","WEST ELEMENTARY SCHOOL",2019,"28030001","LONG BEACH CITY SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1247","800000049206","280300010005","LINDELL BOULEVARD SCHOOL",2019,"28030001","LONG BEACH CITY SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1248","800000049227","280300010006","LONG BEACH MIDDLE SCHOOL",2019,"28030001","LONG BEACH CITY SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1249","800000049229","280300010008","LONG BEACH SENIOR HIGH SCHOOL",2019,"28030001","LONG BEACH CITY SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","5"
"1250","800000049186","280401030001","PARK AVENUE SCHOOL",2019,"28040103","WESTBURY UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","3"
"1251","800000049187","280401030002","DREXEL AVENUE SCHOOL",2019,"28040103","WESTBURY UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","3"
"1252","800000049188","280401030003","DRYDEN STREET SCHOOL",2019,"28040103","WESTBURY UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","3"
"1253","800000049197","280401030005","POWELLS LANE SCHOOL",2019,"28040103","WESTBURY UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","3"
"1254","800000049198","280401030006","WESTBURY MIDDLE SCHOOL",2019,"28040103","WESTBURY UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","3"
"1255","800000049199","280401030007","WESTBURY HIGH SCHOOL",2019,"28040103","WESTBURY UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","3"
"1256","800000049158","280402030001","NORTH SIDE SCHOOL",2019,"28040203","EAST WILLISTON UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1257","800000049159","280402030002","WILLETS ROAD SCHOOL",2019,"28040203","EAST WILLISTON UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1258","800000049160","280402030003","WHEATLEY SCHOOL",2019,"28040203","EAST WILLISTON UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1259","800000049165","280403030004","EAST HILLS ELEMENTARY SCHOOL",2019,"28040303","ROSLYN UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1260","800000049147","280403030006","ROSLYN HEIGHTS ELEMENTARY SCHOOL",2019,"28040303","ROSLYN UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1261","800000049148","280403030007","HARBOR HILL SCHOOL",2019,"28040303","ROSLYN UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1262","800000049149","280403030008","ROSLYN HIGH SCHOOL",2019,"28040303","ROSLYN UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1263","800000049132","280403030009","ROSLYN MIDDLE SCHOOL",2019,"28040303","ROSLYN UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1264","800000049107","280404030002","GUGGENHEIM ELEMENTARY SCHOOL",2019,"28040403","PORT WASHINGTON UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1265","800000049109","280404030004","MANORHAVEN ELEMENTARY SCHOOL",2019,"28040403","PORT WASHINGTON UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1266","800000049130","280404030005","JOHN J DALY ELEMENTARY SCHOOL",2019,"28040403","PORT WASHINGTON UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1267","800000049131","280404030006","SOUTH SALEM ELEMENTARY SCHOOL",2019,"28040403","PORT WASHINGTON UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1268","800000049114","280404030007","JOHN PHILIP SOUSA ELEMENTARY SCHOOL",2019,"28040403","PORT WASHINGTON UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1269","800000049115","280404030008","CARRIE PALMER WEBER MIDDLE SCHOOL",2019,"28040403","PORT WASHINGTON UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1270","800000049116","280404030009","PAUL D SCHREIBER SENIOR HIGH SCHOOL",2019,"28040403","PORT WASHINGTON UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1271","800000049089","280405020001","GARDEN CITY PARK SCHOOL",2019,"28040502","NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1272","800000049090","280405020002","NEW HYDE PARK ROAD SCHOOL",2019,"28040502","NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1273","800000049091","280405020003","HILLSIDE GRADE SCHOOL",2019,"28040502","NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1274","800000049113","280405020004","MANOR OAKS WILLIAM BOWIE SCHOOL",2019,"28040502","NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1275","800000049070","280406030002","MANHASSET SECONDARY SCHOOL",2019,"28040603","MANHASSET UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1276","800000049071","280406030003","MUNSEY PARK ELEMENTARY SCHOOL",2019,"28040603","MANHASSET UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1277","800000049092","280406030004","SHELTER ROCK ELEMENTARY SCHOOL",2019,"28040603","MANHASSET UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1278","800000049064","280406030005","MANHASSET MIDDLE SCHOOL",2019,"28040603","MANHASSET UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1279","800000049063","280407030006","E M BAKER SCHOOL",2019,"28040703","GREAT NECK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1280","800000049048","280407030007","JOHN F KENNEDY SCHOOL",2019,"28040703","GREAT NECK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1281","800000049031","280407030008","LAKEVILLE ELEMENTARY SCHOOL",2019,"28040703","GREAT NECK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1282","800000049032","280407030009","EARLY CHILDHOOD CENTER",2019,"28040703","GREAT NECK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1283","800000049033","280407030010","SADDLE ROCK SCHOOL",2019,"28040703","GREAT NECK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1284","800000049034","280407030012","GREAT NECK NORTH MIDDLE SCHOOL",2019,"28040703","GREAT NECK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1285","800000049035","280407030013","GREAT NECK SOUTH MIDDLE SCHOOL",2019,"28040703","GREAT NECK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1286","800000049053","280407030014","GREAT NECK SOUTH HIGH SCHOOL",2019,"28040703","GREAT NECK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1287","800000049054","280407030015","GREAT NECK NORTH HIGH SCHOOL",2019,"28040703","GREAT NECK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1288","800000049055","280407030016","VILLAGE SCHOOL",2019,"28040703","GREAT NECK UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1289","800000049019","280409030001","CENTER STREET SCHOOL",2019,"28040903","HERRICKS UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1290","800000049020","280409030002","DENTON AVENUE SCHOOL",2019,"28040903","HERRICKS UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1291","800000049021","280409030004","SEARINGTOWN SCHOOL",2019,"28040903","HERRICKS UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1292","800000049022","280409030007","HERRICKS MIDDLE SCHOOL",2019,"28040903","HERRICKS UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1293","800000049023","280409030008","HERRICKS HIGH SCHOOL",2019,"28040903","HERRICKS UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1294","800000048997","280410030002","HAMPTON STREET SCHOOL",2019,"28041003","MINEOLA UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1295","800000048998","280410030003","JACKSON AVENUE SCHOOL",2019,"28041003","MINEOLA UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1296","800000048999","280410030004","MEADOW DRIVE SCHOOL",2019,"28041003","MINEOLA UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1297","800000049000","280410030006","MINEOLA HIGH SCHOOL",2019,"28041003","MINEOLA UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1298","800000049001","280410030007","MINEOLA MIDDLE SCHOOL",2019,"28041003","MINEOLA UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1299","800000048973","280411030001","CHERRY LANE SCHOOL",2019,"28041103","CARLE PLACE UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1300","800000048961","280411030002","RUSHMORE AVENUE SCHOOL",2019,"28041103","CARLE PLACE UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1301","800000048962","280411030003","CARLE PLACE MIDDLE SENIOR HIGH SCHOOL",2019,"28041103","CARLE PLACE UNION FREE SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1302","800000048967","280501060001","GLEN HEAD ELEMENTARY SCHOOL",2019,"28050106","NORTH SHORE CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1303","800000048968","280501060002","GLENWOOD LANDING ELEMENTARY SCHOOL",2019,"28050106","NORTH SHORE CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1304","800000048969","280501060003","SEA CLIFF ELEMENTARY SCHOOL",2019,"28050106","NORTH SHORE CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1305","800000048951","280501060004","NORTH SHORE SENIOR HIGH SCHOOL",2019,"28050106","NORTH SHORE CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1306","800000048952","280501060005","NORTH SHORE MIDDLE SCHOOL",2019,"28050106","NORTH SHORE CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1307","800000048949","280502060001","WALT WHITMAN ELEMENTARY SCHOOL",2019,"28050206","SYOSSET CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1308","800000048950","280502060002","WILLITS ELEMENTARY SCHOOL",2019,"28050206","SYOSSET CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1309","800000048931","280502060003","BERRY HILL ELEMENTARY SCHOOL",2019,"28050206","SYOSSET CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1310","800000048932","280502060004","BAYLIS ELEMENTARY SCHOOL",2019,"28050206","SYOSSET CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1311","800000048933","280502060006","ROBBINS LANE ELEMENTARY SCHOOL",2019,"28050206","SYOSSET CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1312","800000048955","280502060007","SOUTH GROVE ELEMENTARY SCHOOL",2019,"28050206","SYOSSET CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1313","800000048926","280502060010","VILLAGE ELEMENTARY SCHOOL",2019,"28050206","SYOSSET CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1314","800000048927","280502060011","H B THOMPSON MIDDLE SCHOOL",2019,"28050206","SYOSSET CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1315","800000048928","280502060012","SOUTH WOODS MIDDLE SCHOOL",2019,"28050206","SYOSSET CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1316","800000048929","280502060014","SYOSSET SENIOR HIGH SCHOOL",2019,"28050206","SYOSSET CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1317","800000048921","280503060001","BAYVILLE ELEMENTARY SCHOOL",2019,"28050306","LOCUST VALLEY CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1318","800000048922","280503060002","LOCUST VALLEY MIDDLE SCHOOL",2019,"28050306","LOCUST VALLEY CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1319","800000048907","280503060003","LOCUST VALLEY HIGH SCHOOL",2019,"28050306","LOCUST VALLEY CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1320","800000048908","280503060004","LOCUST VALLEY ELEMENTARY SCHOOL",2019,"28050306","LOCUST VALLEY CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1321","800000090303","280503060005","BAYVILLE INTERMEDIATE SCHOOL",2019,"28050306","LOCUST VALLEY CSD","2890","BOCES NASSAU","28","NASSAU","6"
"1322","800000090304","280503060006","LOCUST VALLEY INTERMEDIATE SCHOOL",2019,"28050306","LOCUST VALLEY CSD","2890","BOCES NASSAU","28","NASSAU","6"
"1323","800000048892","280504060001","PASADENA ELEMENTARY SCHOOL",2019,"28050406","PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1324","800000048875","280504060004","PARKWAY SCHOOL",2019,"28050406","PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1325","800000048876","280504060006","H B MATTLIN MIDDLE SCHOOL",2019,"28050406","PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1326","800000048897","280504060010","PLAINVIEW-OLD BETHPAGE/JFK HIGH SCHOOL",2019,"28050406","PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
"1327","800000048898","280504060012","OLD BETHPAGE SCHOOL",2019,"28050406","PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT","2890","BOCES NASSAU","28","NASSAU","6"
